query_title,timestamp,duration_s,message_count,llm_model,has_window,has_grayscale,resize_width_lbound,resize_width_rbound,resize_height_lbound,resize_height_rbound,brand_accuracy,color_accuracy,plate_accuracy,avg_llm_time_ms,avg_e2e_ms,avg_decode_ms,avg_resize_ms,avg_llm_op_ms,avg_grayscale_ms,pipeline_nodes
Players Standing (Window),2026-04-25T21:57:53.879Z,591.78,10,qwen2.5-vl-3b,true,false,,,,,,1168.579705953598,119801.81099999999,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Players Jumping (Window),2026-04-25T22:08:48.357Z,651.00,10,qwen2.5-vl-3b,true,false,,,,,,1468.8828897476196,150994.936,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Top Actions (Window),2026-04-25T22:20:37.680Z,705.75,10,qwen2.5-vl-3b,true,false,,,,,,1753.2735311985016,187873.234,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Count (Window),2026-04-25T22:21:30.132Z,48.90,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Count (Window),2026-04-26T10:47:08.399Z,40.21,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Count (Window),2026-04-26T10:55:13.977Z,463.57,10,qwen2.5-vl-3b,true,false,,,,,,556.1078810691833,54929.39,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set Count (Window),2026-04-26T10:56:33.194Z,72.34,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Block Count (Window),2026-04-26T11:05:24.687Z,528.35,10,qwen2.5-vl-3b,true,false,,,,,,886.9333755970001,85845.139,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set→Spike Events (Window),2026-04-26T11:15:17.631Z,589.34,10,qwen2.5-vl-3b,true,false,,,,,,1145.1313412189484,119075.75299999998,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set→Block Events (Window),2026-04-26T11:26:03.890Z,642.70,10,qwen2.5-vl-3b,true,false,,,,,,1425.1089942455292,151200.30099999998,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set Count (Window),2026-04-26T11:38:31.867Z,714.22,21,qwen2.5-vl-3b,true,false,,,,,,1684.364192258744,205557.5942857143,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-26T11:39:26.167Z,50.83,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-26T11:40:22.547Z,51.36,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-26T11:42:30.066Z,52.05,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-26T11:44:03.636Z,51.63,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-26T11:44:58.210Z,49.38,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-26T11:46:53.447Z,51.17,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-26T11:47:47.067Z,50.67,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Bounding Boxes (Window),2026-04-26T11:48:21.037Z,30.91,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-26T11:48:55.274Z,42.69,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Block Bounding Boxes (Window),2026-04-26T11:50:47.269Z,139.66,7,qwen2.5-vl-3b,true,false,,,,,,573.549975667681,36313.108571428565,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-26T11:50:47.271Z,109.26,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-26T11:54:57.742Z,246.07,13,qwen2.5-vl-3b,true,false,,,,,,602.4044706271245,75244.04846153846,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Spike Bounding Boxes (Window),2026-04-26T11:55:02.772Z,249.05,13,qwen2.5-vl-3b,true,false,,,,,,686.1373415360084,83248.72538461539,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-26T12:41:56.408Z,2804.57,19,qwen2.5-vl-3b,true,false,,,,,,1024.2240717536524,230306.5031578947,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Dig Bounding Boxes (Window),2026-04-26T12:42:04.856Z,2820.08,20,qwen2.5-vl-3b,true,false,,,,,,763.4885209798813,114658.30699999999,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Block Bounding Boxes (Window),2026-04-26T12:42:27.757Z,2841.04,20,qwen2.5-vl-3b,true,false,,,,,,738.1391829252243,113850.322,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-26T12:42:56.785Z,54.02,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-26T12:43:14.990Z,43.32,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Spike Bounding Boxes (Window),2026-04-26T12:43:42.068Z,42.11,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig Bounding Boxes (Window),2026-04-26T12:43:58.480Z,40.52,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Block Bounding Boxes (Window),2026-04-26T12:44:25.631Z,40.51,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-26T12:45:13.428Z,42.68,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig Bounding Boxes (Window),2026-04-26T12:45:58.611Z,40.16,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-26T13:12:02.565Z,453.89,10,qwen2.5-vl-3b,true,false,,,,,,519.3434798717499,48010.414000000004,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Bounding Boxes (Window),2026-04-26T13:20:01.158Z,475.12,10,qwen2.5-vl-3b,true,false,,,,,,587.4841296672821,55332.666999999994,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Block Bounding Boxes (Window),2026-04-26T13:28:38.956Z,514.28,10,qwen2.5-vl-3b,true,false,,,,,,797.4438714981079,79560.724,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-26T13:38:12.023Z,569.74,10,qwen2.5-vl-3b,true,false,,,,,,1051.7616641521454,110607.68699999999,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig Bounding Boxes (Window),2026-04-26T13:48:40.370Z,625.05,10,qwen2.5-vl-3b,true,false,,,,,,1347.4135088920593,139877.605,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-26T14:03:07.452Z,688.97,20,qwen2.5-vl-3b,true,false,,,,,,1576.597117781639,203773.31800000003,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Repeated Blockers (Window),2026-04-26T14:44:21.122Z,315.11,10,qwen2.5-vl-3b,true,false,,,,,,557.0655941963196,54587.365000000005,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Case Car Brand Generic (R854),2026-04-26T19:04:11.903Z,140.78,191,qwen2.5-vl-3b,false,false,854,480,91.37931034482759,0,0,444.3067539267014,25540.215549738215,,,,,Source -> Decode -> Resize -> Llm -> Sink
Case Car Color Generic (R480),2026-04-26T19:29:20.685Z,1502.64,4316,qwen2.5-vl-3b,false,false,480,270,0,53.09278350515464,0,315.7243813716411,559009.033211306,,,,,Source -> Decode -> Resize -> Llm -> Sink
Case Car Brand Generic (R854),2026-04-26T19:52:34.615Z,721.60,3128,qwen2.5-vl-3b,false,false,854,480,85.68807339449542,0,0,369.7544693094628,133062.25234015362,,,,,Source -> Decode -> Resize -> Llm -> Sink
Case Car Brand Generic (R854),2026-04-26T19:52:34.639Z,2876.22,3128,qwen2.5-vl-3b,false,false,854,480,85.68807339449542,0,0,369.7544693094628,133062.25234015362,,,,,Source -> Decode -> Resize -> Llm -> Sink
Case Car Color Red (CFred+R480),2026-04-26T19:59:56.954Z,437.55,5309,qwen2.5-vl-3b,false,false,480,270,0,33.333333333333336,0,270.1806976744186,1751.6363929176896,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Case Car Color Red (CFred+R480),2026-04-26T19:59:57.061Z,422.77,5319,qwen2.5-vl-3b,false,false,480,270,0,33.333333333333336,0,270.1806976744186,1749.4455066741893,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Case License Plates (CFwhite native),2026-04-26T20:01:45.951Z,56.82,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Case Car Color Red (CFred+R480),2026-04-26T21:37:41.991Z,6304.86,6090,qwen2.5-vl-3b,false,false,480,270,0,30.88235294117647,0,273.86553956834524,1610.0589014778354,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Case License Plates (CFwhite native),2026-04-26T21:38:14.698Z,5327.92,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Case License Plates (CFwhite native),2026-04-26T21:54:25.626Z,878.68,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Case License Plates (CFwhite native),2026-04-27T08:56:01.504Z,52.20,1,qwen2.5-vl-3b,false,false,,,0,0,0,,,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Case License Plates (CFwhite native),2026-04-27T09:37:16.298Z,2410.88,4703,qwen2.5-vl-3b,false,false,,,0,0,62.015018773466835,486.16796015591217,1017953.6326557489,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Case Color+Plate Red (CFred native),2026-04-27T09:56:07.467Z,414.83,3953,qwen2.5-vl-3b,false,false,,,0,0,66.10169491525424,568.1983783783786,741.2287452567665,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Case Repeated Spikers (G+R854),2026-04-27T10:03:28.710Z,362.31,10,qwen2.5-vl-3b,true,true,854,480,,,,343.5343825817108,30876.786,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Case Motion Category (R480),2026-04-27T10:06:05.906Z,111.27,10,qwen2.5-vl-3b,true,false,480,270,,,,270.25112748146057,23027.727999999996,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Case Spike Bbox (R960+B3),2026-04-27T10:09:08.460Z,147.87,10,qwen2.5-vl-3b,true,false,960,540,,,,351.9893789291382,31451.757999999994,,,,,Source -> Decode -> Resize -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Car Brand Toyota,2026-04-27T12:00:59.065Z,43.78,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Llm -> Sink
Car Brand Toyota,2026-04-27T12:52:25.528Z,2459.64,3953,qwen2.5-vl-3b,false,false,,,22.638788752703675,0,0,481.39612446243405,788001.1774905119,,,,,Source -> Decode -> Llm -> Sink
Car Color Grey,2026-04-27T13:26:18.878Z,2002.34,3953,qwen2.5-vl-3b,false,false,,,0,16.305587229190422,0,485.6787503162165,799935.7134556058,,,,,Source -> Decode -> Llm -> Sink
Car Color Blue,2026-04-27T14:31:20.160Z,3867.68,3953,qwen2.5-vl-3b,false,false,,,0,1.0832383124287344,0,500.8394232228692,837822.6019858338,,,,,Source -> Decode -> Llm -> Sink
Repeated Spikers (Window),2026-04-27T15:42:50.665Z,186.24,10,qwen2.5-vl-3b,true,false,,,,,,604.6942889690399,60074.28300000001,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-27T15:45:55.301Z,180.95,10,qwen2.5-vl-3b,true,false,,,,,,543.5770857334137,53140.451,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-27T15:49:11.374Z,192.51,10,qwen2.5-vl-3b,true,false,,,,,,561.3111388683319,54376.199,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-27T15:52:19.177Z,184.34,10,qwen2.5-vl-3b,true,false,,,,,,556.3449084758759,54658.971,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Motion Category (Window),2026-04-27T15:53:28.348Z,65.58,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeated Setters (Window),2026-04-27T17:38:08.885Z,186.47,10,qwen2.5-vl-3b,true,false,,,,,,563.7629425525665,55975.123999999996,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-27T17:41:25.200Z,192.60,10,qwen2.5-vl-3b,true,false,,,,,,564.0407288074493,55793.335999999996,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-27T17:44:48.169Z,199.75,10,qwen2.5-vl-3b,true,false,,,,,,574.1234588623047,55784.549,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Motion Category (Window),2026-04-27T17:50:51.366Z,176.35,10,qwen2.5-vl-3b,true,false,,,,,,564.5519399642944,55827.819,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Players Moving (Window),2026-04-27T17:54:03.847Z,188.76,10,qwen2.5-vl-3b,true,false,,,,,,549.5427811145782,53350.734,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Players Standing (Window),2026-04-27T17:57:10.441Z,183.26,10,qwen2.5-vl-3b,true,false,,,,,,541.529381275177,53445.376000000004,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Players Jumping (Window),2026-04-27T18:00:18.019Z,184.32,10,qwen2.5-vl-3b,true,false,,,,,,559.2672109603882,55323.505999999994,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Top Actions (Window),2026-04-27T18:01:26.008Z,64.41,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Count (Window),2026-04-27T18:31:18.869Z,174.43,10,qwen2.5-vl-3b,true,false,,,,,,549.9327301979065,55813.53400000001,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set Count (Window),2026-04-27T18:34:26.271Z,183.91,10,qwen2.5-vl-3b,true,false,,,,,,547.2800517082214,52919.621,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Block Count (Window),2026-04-27T18:37:29.547Z,179.89,10,qwen2.5-vl-3b,true,false,,,,,,546.0514950752258,53904.17,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set→Spike Events (Window),2026-04-27T18:40:36.154Z,183.17,10,qwen2.5-vl-3b,true,false,,,,,,552.6632392406464,54375.817,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Set→Block Events (Window),2026-04-27T18:43:38.255Z,178.76,10,qwen2.5-vl-3b,true,false,,,,,,539.3845891952515,52891.417,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Dig→Set Events (Window),2026-04-27T18:46:42.673Z,181.05,10,qwen2.5-vl-3b,true,false,,,,,,542.3164570331573,52823.246999999996,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Jump→Spike Events (Window),2026-04-27T18:49:47.175Z,181.12,10,qwen2.5-vl-3b,true,false,,,,,,545.6909477710724,53485.72899999999,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Spike Bounding Boxes (Window),2026-04-27T18:55:15.095Z,66.33,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Block Bounding Boxes (Window),2026-04-27T18:56:11.248Z,51.13,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-27T18:57:09.722Z,53.44,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig Bounding Boxes (Window),2026-04-27T18:58:07.945Z,53.20,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Spike Bounding Boxes (Window),2026-04-27T19:01:04.400Z,156.43,10,qwen2.5-vl-3b,true,false,,,,,,471.77757382392883,42898.182,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Block Bounding Boxes (Window),2026-04-27T19:03:55.901Z,167.72,10,qwen2.5-vl-3b,true,false,,,,,,463.35383772850037,42690.779,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Set Bounding Boxes (Window),2026-04-27T19:06:50.189Z,170.59,10,qwen2.5-vl-3b,true,false,,,,,,479.0515351295471,40356.11,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Dig Bounding Boxes (Window),2026-04-27T19:09:38.233Z,164.62,10,qwen2.5-vl-3b,true,false,,,,,,472.9806327819824,44337.381,,,,,Source -> Decode -> Frame Batcher -> Llm -> Window -> Aggr -> Sink
Optimized Repeated Spikers (R854),2026-04-27T19:12:25.569Z,163.87,10,qwen2.5-vl-3b,true,false,854,480,,,,452.73921608924866,45348.235,,,,,Source -> Decode -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Motion Category (R480),2026-04-27T19:14:41.872Z,132.81,10,qwen2.5-vl-3b,true,false,480,270,,,,275.93931674957275,23809.244,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Spike Bbox (R960+B3),2026-04-27T19:36:47.225Z,1321.58,54,qwen2.5-vl-3b,false,false,960,540,,,,1492.9616666666668,11958.970555555557,,,,,Source -> Decode -> Resize -> Frame Batcher -> Llm -> Sink
Top Actions (Window),2026-04-27T19:45:40.549Z,182.10,10,qwen2.5-vl-3b,true,false,,,,,,559.5377612113953,54245.757000000005,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Optimized Spike Bbox (R960+B3),2026-04-27T19:48:05.454Z,141.25,205,qwen2.5-vl-3b,false,false,960,540,,,,1013.2935294117648,23411.06170731707,,,,,Source -> Decode -> Resize -> Frame Batcher -> Llm -> Sink
Optimized Car Brand Generic (R854),2026-04-27T20:13:00.908Z,1461.26,3953,qwen2.5-vl-3b,false,false,854,480,83.34534967555877,0,0,344.13360485707074,521056.7642448777,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Color Generic (R480),2026-04-27T20:29:14.154Z,969.15,3953,qwen2.5-vl-3b,false,false,480,,270,,0,86.0106248419,0,216.666129522,262104.15850961546,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Color Red (CFred+R480),2026-04-27T20:37:12.402Z,473.94,3953,qwen2.5-vl-3b,false,false,480,,270,,0,99.3928661776,0,223.766746988,364.7241683569971,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized License Plates (CFwhite native),2026-04-27T21:10:40.669Z,2004.61,3953,qwen2.5-vl-3b,false,false,,,0,0,60.898379970544916,486.2895990747861,789653.1993093862,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Optimized Color+Plate Red (CFred native),2026-04-27T21:18:22.186Z,457.42,3953,qwen2.5-vl-3b,false,false,,,,,0,0,99.5952441184,571.167283951,751.3021844906237,,,,,Source -> Decode -> CV Color Filter -> Llm -> Sink
Specific Plate: QRF8G17,2026-04-27T23:22:11.262Z,70.55,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Llm -> Sink
Specific Plate: QRF8G17,2026-04-27T23:55:31.832Z,1969.85,3953,qwen2.5-vl-3b,false,false,,,0,0,15.864022662889518,474.8655350366819,755191.5909764742,,,,,Source -> Decode -> Llm -> Sink
Optimized Car Brand Ford (R854),2026-04-28T22:10:58.141Z,56.80,0,qwen2.5-vl-3b,false,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Brand Renault (R854),2026-04-28T22:12:12.480Z,67.80,0,qwen2.5-vl-3b,false,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Brand Ford (R854),2026-04-28T22:13:53.302Z,69.20,0,qwen2.5-vl-3b,false,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Brand Ford (R854),2026-04-28T22:38:32.187Z,1363.91,3953,qwen2.5-vl-3b,false,false,854,480,4.109589041095891,0,0,319.7420490766504,471753.28398431616,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Brand Renault (R854),2026-04-28T23:01:42.422Z,1386.40,3953,qwen2.5-vl-3b,false,false,854,480,29.56020187454939,0,0,323.92342271692326,486517.33607892686,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Brand Toyota (R854),2026-04-28T23:25:02.509Z,1396.29,3953,qwen2.5-vl-3b,false,false,854,480,22.27829848594088,0,0,326.47225145459146,495472.40530230186,,,,,Source -> Decode -> Resize -> Llm -> Sink
Optimized Car Color Grey (CFgrey+R480),2026-04-28T23:26:09.949Z,63.73,0,qwen2.5-vl-3b,false,false,480,270,,,,,,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized Car Color White (CFwhite+R480),2026-04-28T23:27:05.501Z,52.68,0,qwen2.5-vl-3b,false,false,480,270,,,,,,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized Car Color Blue (CFblue+R480),2026-04-28T23:27:59.046Z,50.65,0,qwen2.5-vl-3b,false,false,480,270,,,,,,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized License Plate Recognition (Native),2026-04-28T23:28:54.570Z,52.68,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Llm -> Sink
Optimized Specific Plate QRF8G17 (Native),2026-04-28T23:29:49.278Z,51.88,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Llm -> Sink
Optimized Most Popular Brand (R854),2026-04-28T23:30:45.490Z,51.46,0,qwen2.5-vl-3b,true,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Color (R480),2026-04-28T23:31:40.381Z,50.11,0,qwen2.5-vl-3b,true,false,480,270,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Brand+Color (R854),2026-04-28T23:32:38.689Z,53.29,0,qwen2.5-vl-3b,true,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Color Ford (R854),2026-04-28T23:33:35.720Z,52.26,0,qwen2.5-vl-3b,true,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Brand Red (CFred+R854),2026-04-28T23:34:32.209Z,51.69,0,qwen2.5-vl-3b,true,false,854,480,,,,,,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Unique Plates (Native),2026-04-28T23:35:28.049Z,51.05,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Optimized Repeating Plates (Native),2026-04-28T23:36:21.130Z,50.27,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Car Color Grey (CFgrey+R480),2026-04-29T02:56:26.303Z,941.12,3953,qwen2.5-vl-3b,false,false,480,270,0,16.200798630918424,0,209.2183274291493,256375.5762838354,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized Car Color White (CFwhite+R480),2026-04-29T03:11:44.539Z,913.81,3953,qwen2.5-vl-3b,false,false,480,270,0,22.228739002932553,0,204.03010023130292,232205.80426511535,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized Car Color Blue (CFblue+R480),2026-04-29T03:19:08.682Z,440.51,3953,qwen2.5-vl-3b,false,false,480,,270,,0,98.988110296,0,222.650821727,813.8298606536614,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Sink
Optimized License Plate Recognition (Native),2026-04-29T03:52:41.593Z,2009.15,3953,qwen2.5-vl-3b,false,false,,,0,0,60.05665722379604,483.5554363774358,789138.4273210219,,,,,Source -> Decode -> Llm -> Sink
Optimized Specific Plate QRF8G17 (Native),2026-04-29T04:25:41.767Z,1976.67,3953,qwen2.5-vl-3b,false,false,,,0,0,15.864022662889518,475.1727928155839,784173.3235517316,,,,,Source -> Decode -> Llm -> Sink
Optimized Most Popular Brand (R854),2026-04-29T04:54:05.355Z,1699.87,19,qwen2.5-vl-3b,true,false,854,480,32.95375,0,0,319.180454810963,483624.3610526316,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Color (R480),2026-04-29T05:14:00.134Z,1191.19,19,qwen2.5-vl-3b,true,false,480,270,0,37.05285714285714,0,214.2886374830868,275595.00157894735,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Brand+Color (R854),2026-04-29T05:53:01.976Z,1798.21,21,qwen2.5-vl-3b,true,false,854,480,0,0,0,348.59903287561883,494060.7114285715,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Color Ford (R854),2026-04-29T06:22:33.546Z,1767.93,16,qwen2.5-vl-3b,true,false,854,480,0,11.346666666666666,0,339.0294557398191,493333.74375,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Most Popular Brand Red (CFred+R854),2026-04-29T06:35:03.342Z,746.21,13,qwen2.5-vl-3b,true,false,854,480,0,0,0,6.829093445291285,28304.024615384616,,,,,Source -> Decode -> CV Color Filter -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Unique Plates (Native),2026-04-29T07:14:04.122Z,2337.24,25,qwen2.5-vl-3b,true,false,,,0,0,35.964615384615385,490.6819414977873,823713.8584,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
